destroyed_buildings,destroyed_pixels,event_name,event_type,folder,image_fname,image_id,light_damaged_buildings,light_damaged_pixels,mask_fname,medium_damaged_buildings,medium_damaged_pixels,non_damaged_buildings,non_damaged_pixels,sample_id,fold
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000960_pre_disaster.png,pinery-bushfire_00000960_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000960_pre_disaster.png,0,0,0,0,960,2
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000961_pre_disaster.png,portugal-wildfire_00000961_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000961_pre_disaster.png,0,0,0,0,961,1
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000961_pre_disaster.png,pinery-bushfire_00000961_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000961_pre_disaster.png,0,0,0,0,961,4
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000962_pre_disaster.png,portugal-wildfire_00000962_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000962_pre_disaster.png,0,0,0,0,962,2
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000962_pre_disaster.png,pinery-bushfire_00000962_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000962_pre_disaster.png,0,0,0,0,962,4
0,0,socal-fire,pre,train,train\images\socal-fire_00000962_pre_disaster.png,socal-fire_00000962_pre_disaster,0,0,train\masks\socal-fire_00000962_pre_disaster.png,0,0,26,33542,962,2
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000963_pre_disaster.png,portugal-wildfire_00000963_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000963_pre_disaster.png,0,0,10,6572,963,2
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000963_pre_disaster.png,pinery-bushfire_00000963_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000963_pre_disaster.png,0,0,0,0,963,2
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000964_pre_disaster.png,portugal-wildfire_00000964_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000964_pre_disaster.png,0,0,0,0,964,4
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000964_pre_disaster.png,pinery-bushfire_00000964_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000964_pre_disaster.png,0,0,1,29,964,0
0,0,socal-fire,pre,train,train\images\socal-fire_00000964_pre_disaster.png,socal-fire_00000964_pre_disaster,0,0,train\masks\socal-fire_00000964_pre_disaster.png,0,0,0,0,964,3
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000965_pre_disaster.png,portugal-wildfire_00000965_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000965_pre_disaster.png,0,0,13,13355,965,4
0,0,socal-fire,pre,train,train\images\socal-fire_00000965_pre_disaster.png,socal-fire_00000965_pre_disaster,0,0,train\masks\socal-fire_00000965_pre_disaster.png,0,0,88,113618,965,2
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000965_pre_disaster.png,pinery-bushfire_00000965_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000965_pre_disaster.png,0,0,7,4681,965,2
0,0,socal-fire,pre,train,train\images\socal-fire_00000966_pre_disaster.png,socal-fire_00000966_pre_disaster,0,0,train\masks\socal-fire_00000966_pre_disaster.png,0,0,19,40831,966,1
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000966_pre_disaster.png,pinery-bushfire_00000966_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000966_pre_disaster.png,0,0,4,3391,966,1
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000966_pre_disaster.png,portugal-wildfire_00000966_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000966_pre_disaster.png,0,0,7,3978,966,1
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000967_pre_disaster.png,portugal-wildfire_00000967_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000967_pre_disaster.png,0,0,0,0,967,2
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000967_pre_disaster.png,pinery-bushfire_00000967_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000967_pre_disaster.png,0,0,8,6156,967,1
0,0,socal-fire,pre,train,train\images\socal-fire_00000968_pre_disaster.png,socal-fire_00000968_pre_disaster,0,0,train\masks\socal-fire_00000968_pre_disaster.png,0,0,0,0,968,0
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000968_pre_disaster.png,portugal-wildfire_00000968_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000968_pre_disaster.png,0,0,0,0,968,2
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000968_pre_disaster.png,pinery-bushfire_00000968_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000968_pre_disaster.png,0,0,3,311,968,4
0,0,socal-fire,pre,train,train\images\socal-fire_00000969_pre_disaster.png,socal-fire_00000969_pre_disaster,0,0,train\masks\socal-fire_00000969_pre_disaster.png,0,0,0,0,969,2
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000969_pre_disaster.png,pinery-bushfire_00000969_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000969_pre_disaster.png,0,0,17,7552,969,1
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000969_pre_disaster.png,portugal-wildfire_00000969_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000969_pre_disaster.png,0,0,0,0,969,3
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000970_pre_disaster.png,portugal-wildfire_00000970_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000970_pre_disaster.png,0,0,0,0,970,1
0,0,socal-fire,pre,train,train\images\socal-fire_00000970_pre_disaster.png,socal-fire_00000970_pre_disaster,0,0,train\masks\socal-fire_00000970_pre_disaster.png,0,0,42,35461,970,0
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000970_pre_disaster.png,pinery-bushfire_00000970_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000970_pre_disaster.png,0,0,0,0,970,1
0,0,socal-fire,pre,train,train\images\socal-fire_00000971_pre_disaster.png,socal-fire_00000971_pre_disaster,0,0,train\masks\socal-fire_00000971_pre_disaster.png,0,0,3,743,971,3
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000971_pre_disaster.png,pinery-bushfire_00000971_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000971_pre_disaster.png,0,0,0,0,971,2
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000971_pre_disaster.png,portugal-wildfire_00000971_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000971_pre_disaster.png,0,0,21,23147,971,0
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000972_pre_disaster.png,portugal-wildfire_00000972_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000972_pre_disaster.png,0,0,0,0,972,4
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000972_pre_disaster.png,pinery-bushfire_00000972_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000972_pre_disaster.png,0,0,0,0,972,0
0,0,socal-fire,pre,train,train\images\socal-fire_00000972_pre_disaster.png,socal-fire_00000972_pre_disaster,0,0,train\masks\socal-fire_00000972_pre_disaster.png,0,0,6,8012,972,3
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000973_pre_disaster.png,portugal-wildfire_00000973_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000973_pre_disaster.png,0,0,1,99,973,3
0,0,socal-fire,pre,train,train\images\socal-fire_00000973_pre_disaster.png,socal-fire_00000973_pre_disaster,0,0,train\masks\socal-fire_00000973_pre_disaster.png,0,0,0,0,973,0
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000973_pre_disaster.png,pinery-bushfire_00000973_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000973_pre_disaster.png,0,0,4,3094,973,3
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000974_pre_disaster.png,portugal-wildfire_00000974_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000974_pre_disaster.png,0,0,0,0,974,0
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000974_pre_disaster.png,pinery-bushfire_00000974_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000974_pre_disaster.png,0,0,4,3860,974,0
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000975_pre_disaster.png,portugal-wildfire_00000975_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000975_pre_disaster.png,0,0,0,0,975,3
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000975_pre_disaster.png,pinery-bushfire_00000975_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000975_pre_disaster.png,0,0,9,5646,975,3
0,0,socal-fire,pre,train,train\images\socal-fire_00000975_pre_disaster.png,socal-fire_00000975_pre_disaster,0,0,train\masks\socal-fire_00000975_pre_disaster.png,0,0,0,0,975,2
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000976_pre_disaster.png,pinery-bushfire_00000976_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000976_pre_disaster.png,0,0,0,0,976,0
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000976_pre_disaster.png,portugal-wildfire_00000976_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000976_pre_disaster.png,0,0,2,462,976,2
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000977_pre_disaster.png,portugal-wildfire_00000977_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000977_pre_disaster.png,0,0,12,13184,977,0
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000977_pre_disaster.png,pinery-bushfire_00000977_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000977_pre_disaster.png,0,0,3,2656,977,0
0,0,socal-fire,pre,train,train\images\socal-fire_00000978_pre_disaster.png,socal-fire_00000978_pre_disaster,0,0,train\masks\socal-fire_00000978_pre_disaster.png,0,0,0,0,978,4
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000978_pre_disaster.png,pinery-bushfire_00000978_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000978_pre_disaster.png,0,0,0,0,978,4
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000978_pre_disaster.png,portugal-wildfire_00000978_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000978_pre_disaster.png,0,0,0,0,978,4
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000979_pre_disaster.png,pinery-bushfire_00000979_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000979_pre_disaster.png,0,0,0,0,979,4
0,0,socal-fire,pre,train,train\images\socal-fire_00000979_pre_disaster.png,socal-fire_00000979_pre_disaster,0,0,train\masks\socal-fire_00000979_pre_disaster.png,0,0,0,0,979,2
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000979_pre_disaster.png,portugal-wildfire_00000979_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000979_pre_disaster.png,0,0,0,0,979,2
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000980_pre_disaster.png,portugal-wildfire_00000980_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000980_pre_disaster.png,0,0,0,0,980,4
0,0,socal-fire,pre,train,train\images\socal-fire_00000980_pre_disaster.png,socal-fire_00000980_pre_disaster,0,0,train\masks\socal-fire_00000980_pre_disaster.png,0,0,0,0,980,2
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000980_pre_disaster.png,pinery-bushfire_00000980_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000980_pre_disaster.png,0,0,3,912,980,0
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000981_pre_disaster.png,portugal-wildfire_00000981_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000981_pre_disaster.png,0,0,53,59513,981,2
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000981_pre_disaster.png,pinery-bushfire_00000981_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000981_pre_disaster.png,0,0,6,5162,981,4
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000982_pre_disaster.png,pinery-bushfire_00000982_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000982_pre_disaster.png,0,0,1,121,982,1
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000982_pre_disaster.png,portugal-wildfire_00000982_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000982_pre_disaster.png,0,0,65,60258,982,3
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000983_pre_disaster.png,portugal-wildfire_00000983_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000983_pre_disaster.png,0,0,0,0,983,1
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000983_pre_disaster.png,pinery-bushfire_00000983_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000983_pre_disaster.png,0,0,1,502,983,1
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000984_pre_disaster.png,portugal-wildfire_00000984_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000984_pre_disaster.png,0,0,0,0,984,3
0,0,socal-fire,pre,train,train\images\socal-fire_00000984_pre_disaster.png,socal-fire_00000984_pre_disaster,0,0,train\masks\socal-fire_00000984_pre_disaster.png,0,0,0,0,984,4
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000984_pre_disaster.png,pinery-bushfire_00000984_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000984_pre_disaster.png,0,0,0,0,984,2
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000985_pre_disaster.png,portugal-wildfire_00000985_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000985_pre_disaster.png,0,0,0,0,985,0
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000985_pre_disaster.png,pinery-bushfire_00000985_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000985_pre_disaster.png,0,0,0,0,985,3
0,0,socal-fire,pre,train,train\images\socal-fire_00000985_pre_disaster.png,socal-fire_00000985_pre_disaster,0,0,train\masks\socal-fire_00000985_pre_disaster.png,0,0,0,0,985,4
0,0,socal-fire,pre,train,train\images\socal-fire_00000986_pre_disaster.png,socal-fire_00000986_pre_disaster,0,0,train\masks\socal-fire_00000986_pre_disaster.png,0,0,69,98501,986,2
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000986_pre_disaster.png,portugal-wildfire_00000986_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000986_pre_disaster.png,0,0,64,57740,986,3
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000986_pre_disaster.png,pinery-bushfire_00000986_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000986_pre_disaster.png,0,0,11,11112,986,0
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000987_pre_disaster.png,portugal-wildfire_00000987_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000987_pre_disaster.png,0,0,0,0,987,4
0,0,socal-fire,pre,train,train\images\socal-fire_00000987_pre_disaster.png,socal-fire_00000987_pre_disaster,0,0,train\masks\socal-fire_00000987_pre_disaster.png,0,0,52,51073,987,4
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000987_pre_disaster.png,pinery-bushfire_00000987_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000987_pre_disaster.png,0,0,0,0,987,3
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000988_pre_disaster.png,portugal-wildfire_00000988_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000988_pre_disaster.png,0,0,2,317,988,3
0,0,socal-fire,pre,train,train\images\socal-fire_00000988_pre_disaster.png,socal-fire_00000988_pre_disaster,0,0,train\masks\socal-fire_00000988_pre_disaster.png,0,0,0,0,988,3
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000988_pre_disaster.png,pinery-bushfire_00000988_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000988_pre_disaster.png,0,0,0,0,988,3
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000989_pre_disaster.png,pinery-bushfire_00000989_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000989_pre_disaster.png,0,0,0,0,989,3
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000989_pre_disaster.png,portugal-wildfire_00000989_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000989_pre_disaster.png,0,0,1,1029,989,4
0,0,socal-fire,pre,train,train\images\socal-fire_00000989_pre_disaster.png,socal-fire_00000989_pre_disaster,0,0,train\masks\socal-fire_00000989_pre_disaster.png,0,0,0,0,989,0
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000990_pre_disaster.png,pinery-bushfire_00000990_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000990_pre_disaster.png,0,0,0,0,990,2
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000990_pre_disaster.png,portugal-wildfire_00000990_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000990_pre_disaster.png,0,0,0,0,990,1
0,0,socal-fire,pre,train,train\images\socal-fire_00000991_pre_disaster.png,socal-fire_00000991_pre_disaster,0,0,train\masks\socal-fire_00000991_pre_disaster.png,0,0,0,0,991,2
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000991_pre_disaster.png,pinery-bushfire_00000991_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000991_pre_disaster.png,0,0,0,0,991,0
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000991_pre_disaster.png,portugal-wildfire_00000991_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000991_pre_disaster.png,0,0,14,55819,991,2
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000992_pre_disaster.png,pinery-bushfire_00000992_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000992_pre_disaster.png,0,0,0,0,992,1
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000992_pre_disaster.png,portugal-wildfire_00000992_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000992_pre_disaster.png,0,0,0,0,992,2
0,0,socal-fire,pre,train,train\images\socal-fire_00000992_pre_disaster.png,socal-fire_00000992_pre_disaster,0,0,train\masks\socal-fire_00000992_pre_disaster.png,0,0,0,0,992,1
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000993_pre_disaster.png,portugal-wildfire_00000993_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000993_pre_disaster.png,0,0,0,0,993,2
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000993_pre_disaster.png,pinery-bushfire_00000993_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000993_pre_disaster.png,0,0,0,0,993,2
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000994_pre_disaster.png,pinery-bushfire_00000994_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000994_pre_disaster.png,0,0,0,0,994,3
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000994_pre_disaster.png,portugal-wildfire_00000994_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000994_pre_disaster.png,0,0,0,0,994,3
0,0,socal-fire,pre,train,train\images\socal-fire_00000994_pre_disaster.png,socal-fire_00000994_pre_disaster,0,0,train\masks\socal-fire_00000994_pre_disaster.png,0,0,0,0,994,1
0,0,socal-fire,pre,train,train\images\socal-fire_00000995_pre_disaster.png,socal-fire_00000995_pre_disaster,0,0,train\masks\socal-fire_00000995_pre_disaster.png,0,0,0,0,995,0
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000995_pre_disaster.png,portugal-wildfire_00000995_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000995_pre_disaster.png,0,0,0,0,995,3
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000995_pre_disaster.png,pinery-bushfire_00000995_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000995_pre_disaster.png,0,0,20,6822,995,3
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000996_pre_disaster.png,portugal-wildfire_00000996_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000996_pre_disaster.png,0,0,0,0,996,0
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000996_pre_disaster.png,pinery-bushfire_00000996_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000996_pre_disaster.png,0,0,0,0,996,1
0,0,socal-fire,pre,train,train\images\socal-fire_00000996_pre_disaster.png,socal-fire_00000996_pre_disaster,0,0,train\masks\socal-fire_00000996_pre_disaster.png,0,0,19,27779,996,3
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000997_pre_disaster.png,portugal-wildfire_00000997_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000997_pre_disaster.png,0,0,0,0,997,4
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000997_pre_disaster.png,pinery-bushfire_00000997_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000997_pre_disaster.png,0,0,0,0,997,1
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000998_pre_disaster.png,portugal-wildfire_00000998_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000998_pre_disaster.png,0,0,0,0,998,2
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000998_pre_disaster.png,pinery-bushfire_00000998_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000998_pre_disaster.png,0,0,0,0,998,3
0,0,socal-fire,pre,train,train\images\socal-fire_00000998_pre_disaster.png,socal-fire_00000998_pre_disaster,0,0,train\masks\socal-fire_00000998_pre_disaster.png,0,0,0,0,998,1
0,0,socal-fire,pre,train,train\images\socal-fire_00000999_pre_disaster.png,socal-fire_00000999_pre_disaster,0,0,train\masks\socal-fire_00000999_pre_disaster.png,0,0,0,0,999,2
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000999_pre_disaster.png,portugal-wildfire_00000999_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000999_pre_disaster.png,0,0,0,0,999,3
