destroyed_buildings,destroyed_pixels,event_name,event_type,folder,image_fname,image_id,light_damaged_buildings,light_damaged_pixels,mask_fname,medium_damaged_buildings,medium_damaged_pixels,non_damaged_buildings,non_damaged_pixels,sample_id
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000268_pre_disaster.png,pinery-bushfire_00000268_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000268_pre_disaster.png,0,0,0,0,00000268
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000269_post_disaster.png,pinery-bushfire_00000269_post_disaster,0,0,tier3\masks\pinery-bushfire_00000269_post_disaster.png,0,0,0,0,00000269
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000269_pre_disaster.png,pinery-bushfire_00000269_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000269_pre_disaster.png,0,0,0,0,00000269
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000270_post_disaster.png,pinery-bushfire_00000270_post_disaster,0,0,tier3\masks\pinery-bushfire_00000270_post_disaster.png,0,0,0,0,00000270
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000270_pre_disaster.png,pinery-bushfire_00000270_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000270_pre_disaster.png,0,0,0,0,00000270
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000271_post_disaster.png,pinery-bushfire_00000271_post_disaster,0,0,tier3\masks\pinery-bushfire_00000271_post_disaster.png,0,0,0,0,00000271
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000271_pre_disaster.png,pinery-bushfire_00000271_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000271_pre_disaster.png,0,0,0,0,00000271
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000272_post_disaster.png,pinery-bushfire_00000272_post_disaster,0,0,tier3\masks\pinery-bushfire_00000272_post_disaster.png,0,0,0,0,00000272
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000272_pre_disaster.png,pinery-bushfire_00000272_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000272_pre_disaster.png,0,0,0,0,00000272
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000273_post_disaster.png,pinery-bushfire_00000273_post_disaster,0,0,tier3\masks\pinery-bushfire_00000273_post_disaster.png,0,0,1,134,00000273
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000273_pre_disaster.png,pinery-bushfire_00000273_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000273_pre_disaster.png,0,0,1,134,00000273
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000274_post_disaster.png,pinery-bushfire_00000274_post_disaster,0,0,tier3\masks\pinery-bushfire_00000274_post_disaster.png,0,0,0,0,00000274
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000274_pre_disaster.png,pinery-bushfire_00000274_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000274_pre_disaster.png,0,0,0,0,00000274
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000275_post_disaster.png,pinery-bushfire_00000275_post_disaster,0,0,tier3\masks\pinery-bushfire_00000275_post_disaster.png,0,0,0,0,00000275
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000275_pre_disaster.png,pinery-bushfire_00000275_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000275_pre_disaster.png,0,0,0,0,00000275
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000276_post_disaster.png,pinery-bushfire_00000276_post_disaster,0,0,tier3\masks\pinery-bushfire_00000276_post_disaster.png,0,0,0,0,00000276
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000276_pre_disaster.png,pinery-bushfire_00000276_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000276_pre_disaster.png,0,0,0,0,00000276
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000277_post_disaster.png,pinery-bushfire_00000277_post_disaster,0,0,tier3\masks\pinery-bushfire_00000277_post_disaster.png,0,0,0,0,00000277
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000277_pre_disaster.png,pinery-bushfire_00000277_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000277_pre_disaster.png,0,0,0,0,00000277
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000278_post_disaster.png,pinery-bushfire_00000278_post_disaster,0,0,tier3\masks\pinery-bushfire_00000278_post_disaster.png,0,0,2,359,00000278
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000278_pre_disaster.png,pinery-bushfire_00000278_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000278_pre_disaster.png,0,0,2,398,00000278
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000279_post_disaster.png,pinery-bushfire_00000279_post_disaster,0,0,tier3\masks\pinery-bushfire_00000279_post_disaster.png,0,0,0,0,00000279
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000279_pre_disaster.png,pinery-bushfire_00000279_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000279_pre_disaster.png,0,0,0,0,00000279
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000280_post_disaster.png,pinery-bushfire_00000280_post_disaster,0,0,tier3\masks\pinery-bushfire_00000280_post_disaster.png,0,0,0,0,00000280
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000280_pre_disaster.png,pinery-bushfire_00000280_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000280_pre_disaster.png,0,0,0,0,00000280
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000281_post_disaster.png,pinery-bushfire_00000281_post_disaster,0,0,tier3\masks\pinery-bushfire_00000281_post_disaster.png,0,0,1,112,00000281
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000281_pre_disaster.png,pinery-bushfire_00000281_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000281_pre_disaster.png,0,0,1,112,00000281
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000282_post_disaster.png,pinery-bushfire_00000282_post_disaster,0,0,tier3\masks\pinery-bushfire_00000282_post_disaster.png,0,0,0,0,00000282
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000282_pre_disaster.png,pinery-bushfire_00000282_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000282_pre_disaster.png,0,0,0,0,00000282
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000283_post_disaster.png,pinery-bushfire_00000283_post_disaster,0,0,tier3\masks\pinery-bushfire_00000283_post_disaster.png,0,0,0,0,00000283
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000283_pre_disaster.png,pinery-bushfire_00000283_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000283_pre_disaster.png,0,0,0,0,00000283
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000284_post_disaster.png,pinery-bushfire_00000284_post_disaster,0,0,tier3\masks\pinery-bushfire_00000284_post_disaster.png,0,0,0,0,00000284
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000284_pre_disaster.png,pinery-bushfire_00000284_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000284_pre_disaster.png,0,0,0,0,00000284
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000285_post_disaster.png,pinery-bushfire_00000285_post_disaster,0,0,tier3\masks\pinery-bushfire_00000285_post_disaster.png,0,0,0,0,00000285
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000285_pre_disaster.png,pinery-bushfire_00000285_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000285_pre_disaster.png,0,0,0,0,00000285
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000286_post_disaster.png,pinery-bushfire_00000286_post_disaster,0,0,tier3\masks\pinery-bushfire_00000286_post_disaster.png,0,0,0,0,00000286
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000286_pre_disaster.png,pinery-bushfire_00000286_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000286_pre_disaster.png,0,0,0,0,00000286
1,356,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000287_post_disaster.png,pinery-bushfire_00000287_post_disaster,0,0,tier3\masks\pinery-bushfire_00000287_post_disaster.png,3,3606,3,953,00000287
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000287_pre_disaster.png,pinery-bushfire_00000287_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000287_pre_disaster.png,0,0,6,4980,00000287
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000288_post_disaster.png,pinery-bushfire_00000288_post_disaster,0,0,tier3\masks\pinery-bushfire_00000288_post_disaster.png,0,0,0,0,00000288
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000288_pre_disaster.png,pinery-bushfire_00000288_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000288_pre_disaster.png,0,0,0,0,00000288
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000289_post_disaster.png,pinery-bushfire_00000289_post_disaster,0,0,tier3\masks\pinery-bushfire_00000289_post_disaster.png,0,0,0,0,00000289
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000289_pre_disaster.png,pinery-bushfire_00000289_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000289_pre_disaster.png,0,0,0,0,00000289
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000290_post_disaster.png,pinery-bushfire_00000290_post_disaster,0,0,tier3\masks\pinery-bushfire_00000290_post_disaster.png,0,0,0,0,00000290
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000290_pre_disaster.png,pinery-bushfire_00000290_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000290_pre_disaster.png,0,0,0,0,00000290
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000291_post_disaster.png,pinery-bushfire_00000291_post_disaster,0,0,tier3\masks\pinery-bushfire_00000291_post_disaster.png,0,0,0,0,00000291
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000291_pre_disaster.png,pinery-bushfire_00000291_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000291_pre_disaster.png,0,0,0,0,00000291
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000292_post_disaster.png,pinery-bushfire_00000292_post_disaster,0,0,tier3\masks\pinery-bushfire_00000292_post_disaster.png,0,0,0,0,00000292
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000292_pre_disaster.png,pinery-bushfire_00000292_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000292_pre_disaster.png,0,0,0,0,00000292
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000293_post_disaster.png,pinery-bushfire_00000293_post_disaster,0,0,tier3\masks\pinery-bushfire_00000293_post_disaster.png,0,0,0,0,00000293
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000293_pre_disaster.png,pinery-bushfire_00000293_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000293_pre_disaster.png,0,0,0,0,00000293
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000294_post_disaster.png,pinery-bushfire_00000294_post_disaster,0,0,tier3\masks\pinery-bushfire_00000294_post_disaster.png,0,0,0,0,00000294
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000294_pre_disaster.png,pinery-bushfire_00000294_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000294_pre_disaster.png,0,0,0,0,00000294
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000295_post_disaster.png,pinery-bushfire_00000295_post_disaster,0,0,tier3\masks\pinery-bushfire_00000295_post_disaster.png,0,0,0,0,00000295
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000295_pre_disaster.png,pinery-bushfire_00000295_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000295_pre_disaster.png,0,0,0,0,00000295
1,128,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000296_post_disaster.png,pinery-bushfire_00000296_post_disaster,0,0,tier3\masks\pinery-bushfire_00000296_post_disaster.png,0,0,17,8074,00000296
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000296_pre_disaster.png,pinery-bushfire_00000296_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000296_pre_disaster.png,0,0,18,8202,00000296
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000297_post_disaster.png,pinery-bushfire_00000297_post_disaster,0,0,tier3\masks\pinery-bushfire_00000297_post_disaster.png,0,0,1,233,00000297
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000297_pre_disaster.png,pinery-bushfire_00000297_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000297_pre_disaster.png,0,0,1,233,00000297
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000298_post_disaster.png,pinery-bushfire_00000298_post_disaster,0,0,tier3\masks\pinery-bushfire_00000298_post_disaster.png,0,0,1,46,00000298
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000298_pre_disaster.png,pinery-bushfire_00000298_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000298_pre_disaster.png,0,0,1,46,00000298
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000299_post_disaster.png,pinery-bushfire_00000299_post_disaster,0,0,tier3\masks\pinery-bushfire_00000299_post_disaster.png,0,0,0,0,00000299
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000299_pre_disaster.png,pinery-bushfire_00000299_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000299_pre_disaster.png,0,0,0,0,00000299
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000300_post_disaster.png,pinery-bushfire_00000300_post_disaster,0,0,tier3\masks\pinery-bushfire_00000300_post_disaster.png,0,0,0,0,00000300
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000300_pre_disaster.png,pinery-bushfire_00000300_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000300_pre_disaster.png,0,0,0,0,00000300
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000301_post_disaster.png,pinery-bushfire_00000301_post_disaster,0,0,tier3\masks\pinery-bushfire_00000301_post_disaster.png,0,0,0,0,00000301
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000301_pre_disaster.png,pinery-bushfire_00000301_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000301_pre_disaster.png,0,0,0,0,00000301
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000302_post_disaster.png,pinery-bushfire_00000302_post_disaster,0,0,tier3\masks\pinery-bushfire_00000302_post_disaster.png,0,0,0,0,00000302
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000302_pre_disaster.png,pinery-bushfire_00000302_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000302_pre_disaster.png,0,0,0,0,00000302
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000303_post_disaster.png,pinery-bushfire_00000303_post_disaster,0,0,tier3\masks\pinery-bushfire_00000303_post_disaster.png,0,0,3,270,00000303
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000303_pre_disaster.png,pinery-bushfire_00000303_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000303_pre_disaster.png,0,0,3,270,00000303
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000304_post_disaster.png,pinery-bushfire_00000304_post_disaster,0,0,tier3\masks\pinery-bushfire_00000304_post_disaster.png,0,0,0,0,00000304
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000304_pre_disaster.png,pinery-bushfire_00000304_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000304_pre_disaster.png,0,0,0,0,00000304
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000305_post_disaster.png,pinery-bushfire_00000305_post_disaster,0,0,tier3\masks\pinery-bushfire_00000305_post_disaster.png,0,0,0,0,00000305
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000305_pre_disaster.png,pinery-bushfire_00000305_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000305_pre_disaster.png,0,0,0,0,00000305
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000306_post_disaster.png,pinery-bushfire_00000306_post_disaster,0,0,tier3\masks\pinery-bushfire_00000306_post_disaster.png,0,0,0,0,00000306
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000306_pre_disaster.png,pinery-bushfire_00000306_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000306_pre_disaster.png,0,0,0,0,00000306
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000307_post_disaster.png,pinery-bushfire_00000307_post_disaster,0,0,tier3\masks\pinery-bushfire_00000307_post_disaster.png,0,0,0,0,00000307
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000307_pre_disaster.png,pinery-bushfire_00000307_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000307_pre_disaster.png,0,0,0,0,00000307
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000308_post_disaster.png,pinery-bushfire_00000308_post_disaster,0,0,tier3\masks\pinery-bushfire_00000308_post_disaster.png,0,0,0,0,00000308
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000308_pre_disaster.png,pinery-bushfire_00000308_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000308_pre_disaster.png,0,0,0,0,00000308
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000309_post_disaster.png,pinery-bushfire_00000309_post_disaster,0,0,tier3\masks\pinery-bushfire_00000309_post_disaster.png,0,0,0,0,00000309
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000309_pre_disaster.png,pinery-bushfire_00000309_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000309_pre_disaster.png,0,0,0,0,00000309
2,2550,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000310_post_disaster.png,pinery-bushfire_00000310_post_disaster,0,0,tier3\masks\pinery-bushfire_00000310_post_disaster.png,0,0,4,2181,00000310
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000310_pre_disaster.png,pinery-bushfire_00000310_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000310_pre_disaster.png,0,0,4,4731,00000310
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000311_post_disaster.png,pinery-bushfire_00000311_post_disaster,1,1088,tier3\masks\pinery-bushfire_00000311_post_disaster.png,0,0,4,4227,00000311
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000311_pre_disaster.png,pinery-bushfire_00000311_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000311_pre_disaster.png,0,0,5,5315,00000311
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000312_post_disaster.png,pinery-bushfire_00000312_post_disaster,0,0,tier3\masks\pinery-bushfire_00000312_post_disaster.png,0,0,0,0,00000312
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000312_pre_disaster.png,pinery-bushfire_00000312_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000312_pre_disaster.png,0,0,0,0,00000312
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000313_post_disaster.png,pinery-bushfire_00000313_post_disaster,0,0,tier3\masks\pinery-bushfire_00000313_post_disaster.png,0,0,0,0,00000313
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000313_pre_disaster.png,pinery-bushfire_00000313_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000313_pre_disaster.png,0,0,0,0,00000313
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000314_post_disaster.png,pinery-bushfire_00000314_post_disaster,0,0,tier3\masks\pinery-bushfire_00000314_post_disaster.png,0,0,0,0,00000314
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000314_pre_disaster.png,pinery-bushfire_00000314_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000314_pre_disaster.png,0,0,0,0,00000314
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000315_post_disaster.png,pinery-bushfire_00000315_post_disaster,0,0,tier3\masks\pinery-bushfire_00000315_post_disaster.png,0,0,2,862,00000315
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000315_pre_disaster.png,pinery-bushfire_00000315_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000315_pre_disaster.png,0,0,2,896,00000315
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000316_post_disaster.png,pinery-bushfire_00000316_post_disaster,0,0,tier3\masks\pinery-bushfire_00000316_post_disaster.png,0,0,0,0,00000316
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000316_pre_disaster.png,pinery-bushfire_00000316_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000316_pre_disaster.png,0,0,0,0,00000316
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000317_post_disaster.png,pinery-bushfire_00000317_post_disaster,0,0,tier3\masks\pinery-bushfire_00000317_post_disaster.png,0,0,0,0,00000317
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000317_pre_disaster.png,pinery-bushfire_00000317_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000317_pre_disaster.png,0,0,0,0,00000317
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000318_post_disaster.png,pinery-bushfire_00000318_post_disaster,0,0,tier3\masks\pinery-bushfire_00000318_post_disaster.png,0,0,0,0,00000318
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000318_pre_disaster.png,pinery-bushfire_00000318_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000318_pre_disaster.png,0,0,0,0,00000318
